epoch_datetime,mjd,seconds_of_day,X,Y,Z,direction_flag,VX,VY,VZ
2005-12-07 15:00:00.000000,53711,54000.0,227.788084,4232.168039,11452.844471999999,0,5.957084356,0.817267158,-0.426135943
2005-12-07 15:05:00.000000,53711,54300.0,2011.205985,4397.011802,11212.862405,0,5.909422592,0.280265556,-1.171158402
2005-12-07 15:10:00.000010,53711,54600.00001,3759.7498969999997,4400.292405,10752.438329,0,5.724957731000001,-0.257088039,-1.893306985
2005-12-07 15:15:00.000000,53711,54900.0,5432.879297,4244.3525420000005,10080.605363,0,5.4075909730000005,-0.778524228,-2.5782093749999997
2005-12-07 15:20:00.000000,53711,55200.0,6991.726825,3936.3448089999997,9210.602587,0,4.964552963,-1.268324623,-3.21224793
2005-12-07 15:25:00.000000,53711,55500.0,8400.072207000001,3487.997019,8159.604697,0,4.406222589,-1.711780474,-3.782849475
2005-12-07 15:30:00.000000,53711,55800.0,9625.248472,2915.24417,6948.367954,0,3.745857763,-2.095620709,-4.278752326
2005-12-07 15:35:00.000000,53711,56100.0,10638.955066999999,2237.738292,5600.800343999999,0,2.999245507,-2.4083957810000003,-4.690243281
2005-12-07 15:40:00.000000,53711,56400.0,11417.955174,1478.251348,4143.466002,0,2.184281805,-2.640804959,-5.009357861000001
2005-12-07 15:45:00.000000,53711,56700.0,11944.638072,661.989737,2605.035799,0,1.320494544,-2.785956749,-5.230038229
2005-12-07 15:50:00.000000,53711,57000.0,12207.431767999999,-184.158266,1015.69741,0,0.428525014,-2.839554581,-5.348244735000001
2005-12-07 15:55:00.000010,53711,57300.00001,12201.055960000002,-1032.41893,-593.460785,0,-0.470415084,-2.800002842,-5.362018702
2005-12-07 16:00:00.000000,53711,57600.0,11926.610623999999,-1854.949062,-2191.0772549999997,0,-1.355093544,-2.668431411,-5.27149597
2005-12-07 16:05:00.000000,53711,57900.0,11391.500779999998,-2624.647275,-3746.1416839999997,0,-2.20479711,-2.4486399860000003,-5.078872596999999
2005-12-07 16:10:00.000000,53711,58200.0,10609.203035,-3315.937015,-5228.602268000001,0,-2.999844267,-2.146966501,-4.78832598
2005-12-07 16:15:00.000000,53711,58500.0,9598.88408,-3905.49956,-6609.943246000001,0,-3.72205723,-1.772086477,-4.405896192999999
2005-12-07 16:20:00.000000,53711,58800.0,8384.885193,-4372.937547,-7863.721583,0,-4.355181633999999,-1.334752129,-3.939333435
2005-12-07 16:25:00.000000,53711,59100.0,6996.089779,-4701.352437,-8966.053605000001,0,-4.885245414,-0.847481277,-3.397917957
2005-12-07 16:30:00.000000,53711,59400.0,5465.193102,-4877.82246,-9896.044289000001,0,-5.300851244,-0.32420672,-2.792258859
2005-12-07 16:35:00.000000,53711,59700.0,3827.894651,-4893.770773,-10636.153771,0,-5.593399614,0.22010327000000002,-2.134077764
2005-12-07 16:40:00.000010,53711,60000.00001,2122.034095,-4745.216724000001,-11172.497365000001,0,-5.757241901,0.7698430869999999,-1.435982592
2005-12-07 16:45:00.000000,53711,60300.0,386.691691,-4432.906075,-11495.076758,0,-5.789764487999999,1.309177085,-0.711235664
2005-12-07 16:50:00.000000,53711,60600.0,-1338.726445,-3962.318762,-11597.941225999999,0,-5.691406085,1.822447294,0.026480522
2005-12-07 16:55:00.000000,53711,60900.0,-3015.3986170000003,-3343.5552850000004,-11479.278543999999,0,-5.4656112199999995,2.294573619,0.7632973500000001
2005-12-07 17:00:00.000000,53711,61200.0,-4605.97472,-2591.105069,-11141.435931,0,-5.118723275000001,2.711439321,1.485392302
2005-12-07 17:05:00.000000,53711,61500.0,-6075.422672000001,-1723.502233,-10590.871745999999,0,-4.659820436,3.060255035,2.179218222
2005-12-07 17:10:00.000000,53711,61800.0,-7391.817480000001,-762.876186,-9838.038955,0,-4.100497816,3.329894892,2.831728721
2005-12-07 17:15:00.000000,53711,62100.0,-8527.057272,265.59363,-8897.201698,0,-3.454598987,3.511198299,3.4305986600000002
2005-12-07 17:20:00.000000,53711,62400.0,-9457.491619999999,1334.307567,-7786.186613,0,-2.7379003330000002,3.59723088,3.9644382019999997
2005-12-07 17:25:00.000010,53711,62700.00001,-10164.44858,2413.9469249999997,-6526.071186,0,-1.967752171,3.583497941,4.422998263
2005-12-07 17:30:00.000000,53711,63000.0,-10634.648167,3474.231201,-5140.812112,0,-1.162681499,3.468103868,4.797364328
2005-12-07 17:35:00.000000,53711,63300.0,-10860.491667999999,4484.714258999999,-3656.817733,0,-0.341962587,3.251851262,5.080134813
2005-12-07 17:40:00.000000,53711,63600.0,-10840.218249,5415.600518,-2102.469834,0,0.47483686199999997,2.93827441,5.265579529
2005-12-07 17:45:00.000000,53711,63900.0,-10577.922880999999,6238.560786,-507.601477,0,1.268324687,2.5336029360000003,5.349773435
2005-12-07 17:50:00.000000,53711,64200.0,-10083.43266,6927.526395,1097.060957,0,2.0197575469999998,2.046653161,5.330700780999999
2005-12-07 17:55:00.000000,53711,64500.0,-9372.041968,7459.439805,2680.4819589999997,0,2.71150644,1.4886467399999999,5.208325001
2005-12-07 18:00:00.000000,53711,64800.0,-8464.110773,7814.940111999999,4211.9163849999995,0,3.327501513,0.872958564,4.984620361
2005-12-07 18:05:00.000000,53711,65100.0,-7384.534241,7978.962864,5661.5123269999995,0,3.853642926,0.214798524,4.663562347
2005-12-07 18:10:00.000010,53711,65400.00001,-6162.0958,7941.235335,7000.904676,0,4.278164907000001,-0.469165762,4.251075062
2005-12-07 18:15:00.000000,53711,65700.0,-4828.719499,7696.650922,8203.786391,0,4.5919412,-1.16123578,3.754935312
2005-12-07 18:20:00.000000,53711,66000.0,-3418.640826,7245.50947,9246.444625,0,4.788721729,-1.8431470380000001,3.184634494
2005-12-07 18:25:00.000000,53711,66300.0,-1967.517872,6593.614024,10108.249376,0,4.865292456,-2.4965590619999998,2.551200718
2005-12-07 18:30:00.000000,53711,66600.0,-511.50678800000003,5752.218571,10772.083252,0,4.821552887,-3.103556363,1.866984847
2005-12-07 18:35:00.000000,53711,66900.0,913.673271,4737.825656,11224.702209000001,0,4.660508384,-3.6471458670000003,1.14541509
2005-12-07 18:40:00.000000,53711,67200.0,2273.6600550000003,3571.837121,11457.018606000001,0,4.388177072,-4.111736345000001,0.40072545000000004
2005-12-07 18:45:00.000000,53711,67500.0,3536.327645,2280.06547,11464.299591,0,4.013413612,-4.483585745,-0.352336185
2005-12-07 18:50:00.000000,53711,67800.0,4672.601086000001,892.117557,11246.275634,0,3.547654406,-4.751202957,-1.098814031
2005-12-07 18:55:00.000010,53711,68100.00001,5657.1836220000005,-559.3338590000001,10807.155992,0,3.004591121,-4.905691566000001,-1.8238577660000002
2005-12-07 19:00:00.000000,53711,68400.0,6469.176346,-2039.371574,10155.549941,0,2.3997815449999997,-4.9410245349999995,-2.513036157
2005-12-07 19:05:00.000000,53711,68700.0,7092.573056,-3511.726261,9304.294802999999,0,1.7502088,-4.854240491,-3.152643576
2005-12-07 19:10:00.000000,53711,69000.0,7516.616704,-4939.7149850000005,8270.194019,0,1.073801701,-4.6455544920000005,-3.7299918510000003
2005-12-07 19:15:00.000000,53711,69300.0,7736.007905,-6287.199523,7073.670827,0,0.38893056200000004,-4.318378687,-4.233679898
2005-12-07 19:20:00.000000,53711,69600.0,7750.960417,-7519.537121,5738.345285,0,-0.28610611999999996,-3.87925128,-4.6538338249999995
2005-12-07 19:25:00.000000,53711,69900.0,7567.103256,-8604.496351,4290.544559,0,-0.933588083,-3.337675416,-4.982310813
2005-12-07 19:30:00.000000,53711,70200.0,7195.233937,-9513.111712,2758.758187,0,-1.536856786,-2.705873117,-5.212861109
2005-12-07 19:35:00.000000,53711,70500.0,6650.932019999999,-10220.452684,1173.0515819999998,0,-2.080760772,-1.99846262,-5.341243966
2005-12-07 19:40:00.000010,53711,70800.00001,5954.046485999999,-10706.285858,-435.548021,0,-2.552049368,-1.23207032,-5.365295151000001
2005-12-07 19:45:00.000000,53711,71100.0,5128.074197,-10955.612487,-2035.678514,0,-2.939703418,-0.424890627,-5.284945433
2005-12-07 19:50:00.000000,53711,71400.0,4199.449697999999,-10959.068016000001,-3596.268173,0,-3.23519436,0.403791438,-5.10219117
2005-12-07 19:55:00.000000,53711,71700.0,3196.76882,-10713.174762,-5087.145245,0,-3.432665834,1.234099206,-4.821019860000001
2005-12-07 20:00:00.000000,53711,72000.0,2149.969776,-10220.443642,-6479.618987,0,-3.529035192,2.046069139,-4.4472951720000005
2005-12-07 20:05:00.000000,53711,72300.0,1089.495797,-9489.325472999999,-7747.020861,0,-3.524015495,2.820146612,-3.988607286
2005-12-07 20:10:00.000000,53711,72600.0,45.462680999999996,-8534.016534,-8865.196425,0,-3.4200614959999998,3.537659725,-3.454095049
2005-12-07 20:15:00.000000,53711,72900.0,-953.146736,-7374.126642,-9812.940477,0,-3.222245295,4.181260395000001,-2.854246464
2005-12-07 20:20:00.000000,53711,73200.0,-1879.241141,-6034.2209139999995,-10572.369844,0,-2.9380688719999997,4.7353242479999995,-2.200683534
2005-12-07 20:25:00.000010,53711,73500.00001,-2708.3146060000004,-4543.248549,-11129.229963,0,-2.5772215839999997,5.186302923,-1.50593678
2005-12-07 20:30:00.000000,53711,73800.0,-3419.060504,-2933.8736519999998,-11473.132822000001,0,-2.151291165,5.523024251,-0.7832138280000001
2005-12-07 20:35:00.000000,53711,74100.0,-3993.8928250000004,-1241.724212,-11597.72503,0,-1.673436765,5.736937285,-0.046165472
2005-12-07 20:40:00.000000,53711,74400.0,-4419.364738,495.42389399999996,-11500.785652,0,-1.1580322699999999,5.822300245,0.691348271
2005-12-07 20:45:00.000000,53711,74700.0,-4686.476687,2238.5105780000004,-11184.254076,0,-0.6202877929999999,5.77631018,1.415490443
2005-12-07 20:50:00.000000,53711,75000.0,-4790.868593,3948.0852409999998,-10654.188584000001,0,-0.075856738,5.599173402,2.112676694
2005-12-07 20:55:00.000000,53711,75300.0,-4732.892898,5585.212611999999,-9920.656573999999,0,0.459564412,5.294115763,2.769801229
2005-12-07 21:00:00.000000,53711,75600.0,-4517.567349000001,7112.372512,-8997.557672,0,0.9706364660000001,4.867331707,3.374458113
2005-12-07 21:05:00.000000,53711,75900.0,-4154.408563999999,8494.335036,-7902.381325,0,1.442770667,4.327871249,3.9151563059999996
2005-12-07 21:10:00.000010,53711,76200.00001,-3657.149701,9698.992469,-6655.901123,0,1.862506849,3.68746455,4.381526148
2005-12-07 21:15:00.000000,53711,76500.0,-3043.347947,10698.129266,-5281.808798999999,0,2.217868449,2.960284607,4.764514373
2005-12-07 21:20:00.000000,53711,76800.0,-2333.890036,11468.11175,-3806.291894,0,2.498685857,2.162649755,5.056564021
2005-12-07 21:25:00.000000,53711,77100.0,-1552.40659,11990.479913000001,-2257.5602480000002,0,2.6968794160000003,1.312669192,5.251774982
2005-12-07 21:30:00.000000,53711,77400.0,-724.608709,12252.424937999998,-665.327812,0,2.8066934150000002,0.42983663,5.3460403880000005
2005-12-07 21:35:00.000000,53711,77700.0,122.437258,12247.137928,939.7421899999999,0,2.824872873,-0.46542052899999997,5.337153804
2005-12-07 21:40:00.000000,53711,78000.0,961.07848,11974.017913000001,2526.61928,0,2.750775908,-1.352226728,5.224882447
2005-12-07 21:45:00.000000,53711,78300.0,1763.867728,11438.730462,4064.504097,0,2.58641611,-2.209766505,5.011002422
2005-12-07 21:50:00.000000,53711,78600.0,2504.357213,10653.112077,5523.431278,0,2.336431393,-3.0178020620000003,4.699293182
2005-12-07 21:55:00.000010,53711,78900.00001,3157.871856,9634.919687000001,6874.864331000001,0,2.007978026,-3.7571859410000004,4.2954894679999995
2005-12-07 22:00:00.000000,53711,79200.0,3702.239639,8407.428921,8092.269607,0,1.610550847,-4.410354022000001,3.807190035
2005-12-07 22:05:00.000000,53711,79500.0,4118.4573629999995,6998.889294,9151.656484,0,1.1557332429999998,-4.9617839130000005,3.243723896
2005-12-07 22:10:00.000000,53711,79800.0,4391.2716040000005,5441.848865,10032.071315,0,0.656883052,-5.398404556,2.6159763939999996
2005-12-07 22:15:00.000000,53711,80100.0,4509.656856,3772.364923,10716.033619000002,0,0.128762823,-5.709944493,1.936178706
2005-12-07 22:20:00.000000,53711,80400.0,4467.175677,2029.120746,11189.90418,0,-0.41287527,-5.889208147000001,1.217665251
2005-12-07 22:25:00.000000,53711,80700.0,4262.208962000001,252.471371,11444.176206,0,-0.951738038,-5.932271571999999,0.47460425900000003
2005-12-07 22:30:00.000000,53711,81000.0,3898.048222,-1516.55647,11473.682355,0,-1.47146042,-5.838591479,-0.278292647
2005-12-07 22:35:00.000000,53711,81300.0,3382.845745,-3237.2836209999996,11277.712266,0,-1.9560814450000001,-5.611023744,-1.026075648
2005-12-07 22:40:00.000010,53711,81600.00001,2729.422719,-4870.389523,10860.037134,0,-2.390512792,-5.255749892,-1.753870046
2005-12-07 22:45:00.000000,53711,81900.0,1954.9397020000001,-6378.887474,10228.839972,0,-2.760985549,-4.782112614,-2.4471904679999996
2005-12-07 22:50:00.000000,53711,82200.0,1080.4380879999999,-7729.037362,9396.55243,0,-3.05546119,-4.202364339,-3.0922482749999998
2005-12-07 22:55:00.000000,53711,82500.0,130.265292,-8891.170765,8379.60138,0,-3.2639937920000004,-3.531335784,-3.676244575
2005-12-07 23:00:00.000000,53711,82800.0,-868.599968,-9840.405753000001,7198.070638,0,-3.3790319970000002,-2.786033838,-4.187641687999999
2005-12-07 23:05:00.000000,53711,83100.0,-1887.30267,-10557.231856,5875.285365000001,0,-3.395650806,-1.9851802070000002,-4.616406112
2005-12-07 23:10:00.000000,53711,83400.0,-2895.9244909999998,-11027.949422,4437.328676,0,-3.311705367,-1.148704481,-4.954216346
2005-12-07 23:15:00.000000,53711,83700.0,-3864.330567,-11244.952,2912.501941,0,-3.1279016,-0.297207356,-5.1946296389999995
2005-12-07 23:20:00.000000,53711,84000.0,-4763.024677,-11206.845351,1330.741811,0,-2.847781725,0.5485888059999999,-5.33320305
2005-12-07 23:25:00.000010,53711,84300.00001,-5563.987458,-10918.401946,-276.991834,0,-2.4776261319999997,1.36838434,-5.367565977
2005-12-07 23:30:00.000000,53711,84600.0,-6241.473193,-10390.355084,-1879.3422990000001,0,-2.026276334,2.142824388,-5.297443355
2005-12-07 23:35:00.000000,53711,84900.0,-6772.742544,-9639.04169,-3445.182157,0,-1.504886456,2.8539830459999997,-5.124630672
2005-12-07 23:40:00.000000,53711,85200.0,-7138.71121,-8685.907311,-4944.224958,0,-0.926613025,3.485795908,-4.852923645
2005-12-07 23:45:00.000000,53711,85500.0,-7324.497688,-7556.890502,-6347.609562,0,-0.306254589,4.024429969,-4.488006982
2005-12-07 23:50:00.000000,53711,85800.0,-7319.85696,-6281.706662,-7628.445678,0,0.340146302,4.458582968,-4.037307934
2005-12-07 23:55:00.000000,53711,86100.0,-7119.490718999999,-4893.053276,-8762.310971,0,0.995726059,4.779707612,-3.509821052
2005-12-08 00:00:00.000000,53712,0.0,-6723.22783,-3425.75738,-9727.693218,0,1.643236626,4.982159377,-2.915909799
2005-12-08 00:05:00.000000,53712,300.0,-6136.076613,-1915.9000319999998,-10506.364748,0,2.265479526,5.063267541,-2.267095789
2005-12-08 00:10:00.000010,53712,600.00001,-5368.141342,-399.910531,-11083.703128000001,0,2.845739851,5.023336212999999,-1.575829429
2005-12-08 00:15:00.000000,53712,900.0,-4434.417506,1086.30935,-11448.930733,0,3.368194789,4.86557429,-0.855261816
2005-12-08 00:20:00.000000,53712,1200.0,-3354.464705,2508.24059,-11595.291058,0,3.818301943,4.595964393999999,-0.11901028200000001
2005-12-08 00:25:00.000000,53712,1500.0,-2151.9681549999996,3833.552151,-11520.153486,0,4.183156269,4.223074706,0.6190755
2005-12-08 00:30:00.000000,53712,1800.0,-854.198363,5032.841995,-11225.048068,0,4.4518111,3.757819896,1.345145941
2005-12-08 00:35:00.000000,53712,2100.0,508.619489,6080.2994309999995,-10715.630948999999,0,4.615558309,3.213176728,2.045581417
2005-12-08 00:40:00.000000,53712,2400.0,1904.0134779999998,6954.276028,-10001.581308,0,4.668162781,2.60385974,2.7072187
2005-12-08 00:45:00.000000,53712,2700.0,3298.035767,7637.753915,-9096.431032999999,0,4.606046384,1.9459624,3.317572845
2005-12-08 00:50:00.000000,53712,3000.0,4656.080436,8118.701951999999,-8017.328684,0,4.428416631,1.256569421,3.865052991
2005-12-08 00:55:00.000010,53712,3300.00001,5943.731047,8390.312039,-6784.7399000000005,0,4.137335452,0.5533464269999999,4.3391699159999995
2005-12-08 01:00:00.000000,53712,3600.0,7127.619317,8451.109786,-5422.08712,0,3.7377238619999997,-0.145886044,4.73073244
2005-12-08 01:05:00.000000,53712,3900.0,8176.275141,8304.936013,-3955.332518,0,3.237299125,-0.823586249,5.032029016
2005-12-08 01:10:00.000000,53712,4200.0,9060.947344,7960.798105999999,-2412.509202,0,2.6464422450000002,-1.4629235980000002,5.236990189
2005-12-08 01:15:00.000000,53712,4500.0,9756.374151,7432.5931040000005,-823.207135,0,1.977995296,-2.04819965,5.34132725
2005-12-08 01:20:00.000000,53712,4800.0,10241.482493000001,6738.707536999999,781.9783689999999,0,1.2469901460000001,-2.565246959,5.3426422769999995
2005-12-08 01:25:00.000000,53712,5100.0,10499.996088,5901.502315000001,2372.0262940000002,0,0.470312383,-3.001794646,5.240505012
2005-12-08 01:30:00.000000,53712,5400.0,10520.933723999999,4946.694342,3916.08714,0,-0.333693333,-3.3477895830000004,5.036492433
2005-12-08 01:35:00.000000,53712,5700.0,10298.981431,3902.6497510000004,5384.085983,0,-1.145667732,-3.5956626299999996,4.734187734
2005-12-08 01:40:00.000010,53712,6000.00001,9834.725201,2799.606713,6747.3188660000005,0,-1.9457200909999999,-3.7405305269999998,4.339136561
2005-12-08 01:45:00.000000,53712,6300.0,9134.734573000002,1668.848309,7979.029534,0,-2.713937008,-3.780325792,3.858759848
2005-12-08 01:50:00.000000,53712,6600.0,8211.491523,541.84794,9054.953605,0,-3.430902454,-3.7158492379999997,3.302224061
2005-12-08 01:55:00.000000,53712,6900.0,7083.163531,-550.589032,9953.817679,0,-4.078214029000001,-3.55074228,2.68027105
2005-12-08 02:00:00.000000,53712,7200.0,5773.224229,-1579.163241,10657.781753000001,0,-4.638980324,-3.29137885,2.005010892
2005-12-08 02:05:00.000000,53712,7500.0,4309.929517,-2516.875064,11152.814478,0,-5.098284716,-2.946679361,1.2896821010000001
2005-12-08 02:10:00.000000,53712,7800.0,2725.661314,-3339.751444,11428.992206,0,-5.4436017979999995,-2.527851582,0.548384294
2005-12-08 02:15:00.000000,53712,8100.0,1056.155088,-4027.484876,11480.714432,0,-5.665153766,-2.048065506,-0.204210839
2005-12-08 02:20:00.000000,53712,8400.0,-660.36911,-4563.966079,11306.830082,0,-5.756195638,-1.522071505,-0.953163717
2005-12-08 02:25:00.000010,53712,8700.00001,-2384.149363,-4937.69499,10910.671143,0,-5.713220431,-0.965772948,-1.683579211
2005-12-08 02:30:00.000000,53712,9000.0,-4074.873296,-5142.058264,10299.992231,0,-5.536077666,-0.395765819,-2.380920275
2005-12-08 02:35:00.000000,53712,9300.0,-5692.691441,-5175.4653880000005,9486.816731,0,-5.228000647,0.171141237,-3.031316002
2005-12-08 02:40:00.000000,53712,9600.0,-7199.224768,-5041.33962,8487.192261,0,-4.795540094,0.7184122549999999,-3.6218567979999996
2005-12-08 02:45:00.000000,53712,9900.0,-8558.538275,-4747.964387,7320.860483,0,-4.2484046399999995,1.230259817,-4.1408688929999995
2005-12-08 02:50:00.000000,53712,10200.0,-9738.053231,-4308.190213999999,6010.848627,0,-3.5992122490000003,1.6920964509999998,-4.578160636
2005-12-08 02:55:00.000000,53712,10500.0,-10709.372339,-3739.0116970000004,4582.992188,0,-2.863159824,2.0909473010000004,-4.925233897
2005-12-08 03:00:00.000000,53712,10800.0,-11448.994763,-3061.0281400000003,3065.4001710000002,0,-2.057621177,2.415811106,-5.175454906
2005-12-08 03:05:00.000000,53712,11100.0,-11938.901356,-2297.8050580000004,1487.875757,0,-1.201686141,2.657958298,-5.32417994
2005-12-08 03:10:00.000010,53712,11400.00001,-12166.994664000002,-1475.1568340000001,-118.693567,0,-0.31565598899999997,2.811157385,-5.368832786
2005-12-08 03:15:00.000000,53712,11700.0,-12127.383102,-620.373006,-1722.961695,0,0.579488011,2.871823602,-5.308932804
2005-12-08 03:20:00.000000,53712,12000.0,-11820.503834000001,238.587998,-3293.750707,0,1.462625482,2.839087063,-5.146074544
2005-12-08 03:25:00.000000,53712,12300.0,-11253.084099,1073.913503,-4800.664613,0,2.313030409,2.714780809,-4.883861742
2005-12-08 03:30:00.000000,53712,12600.0,-10437.94557,1858.736009,-6214.6769859999995,0,3.110881685,2.5033520389999997,-4.527800009
2005-12-08 03:35:00.000000,53712,12900.0,-9393.660718000001,2567.895148,-7508.680854,0,3.8377370639999997,2.211702264,-4.085153558
2005-12-08 03:40:00.000000,53712,13200.0,-8144.073936,3178.641983,-8657.990994999998,0,4.476959158,1.84896416,-3.5647722010000003
2005-12-08 03:45:00.000000,53712,13500.0,-6717.703158,3671.2680010000004,-9640.790694,0,5.014084935,1.4262243940000001,-2.976895271
2005-12-08 03:50:00.000000,53712,13800.0,-5147.0398430000005,4029.644111,-10438.517036000001,0,5.4371331529999996,0.95620244,-2.3329388709999996
2005-12-08 03:55:00.000010,53712,14100.00001,-3467.766429,4241.657942,-11036.180574,0,5.736846754999999,0.452895475,-1.6452720870000002
2005-12-08 04:00:00.000000,53712,14400.0,-1717.910965,4299.54075,-11422.616806,0,5.906869316,-0.068800917,-0.9269867500000001
2005-12-08 04:05:00.000000,53712,14700.0,63.04135,4200.078045,-11590.66806,0,5.943856033,-0.593487169,-0.191664234
2005-12-08 04:10:00.000000,53712,15000.0,1835.060264,3944.700674,-11537.295274,0,5.847520591,-1.1056609370000001,0.5468583220000001
2005-12-08 04:15:00.000000,53712,15300.0,3558.4872259999997,3539.455505,-11263.619778999999,0,5.620619565,-1.590117354,1.274720746
2005-12-08 04:20:00.000000,53712,15600.0,5194.9382860000005,2994.857085,-10774.895571000001,0,5.268876036,-2.032341013,1.978270292
2005-12-08 04:25:00.000000,53712,15900.0,6708.175196,2325.623846,-10080.412917,0,4.800844246,-2.418882517,2.644288701
2005-12-08 04:30:00.000000,53712,16200.0,8064.927319,1550.304541,-9193.334518,0,4.227717318,-2.7377125700000002,3.260214643
2005-12-08 04:35:00.000000,53712,16500.0,9235.647571000001,690.8026970000001,-8130.465798,0,3.563080243,-2.9785465540000002,3.8143600849999997
2005-12-08 04:40:00.000010,53712,16800.00001,10195.186386,-228.19097399999998,-6911.961436,0,2.822610771,-3.133132407,4.296118591000001
2005-12-08 04:45:00.000000,53712,17100.0,10923.368532999999,-1179.846122,-5560.970957,0,2.023731583,-3.19549452,4.696162831
2005-12-08 04:50:00.000000,53712,17400.0,11405.458832,-2135.905957,-4103.227106,0,1.1852182740000001,-3.1621263920000002,5.006627765
2005-12-08 04:55:00.000000,53712,17700.0,11632.504374,-3067.449702,-2566.581947,0,0.326769237,-3.032125162,5.221275305
2005-12-08 05:00:00.000000,53712,18000.0,11601.542941,-3945.6859,-980.496925,0,-0.531454723,-2.807261919,5.335635716
2005-12-08 05:05:00.000000,53712,18300.0,11315.669967,-4742.75656,624.505404,0,-1.369311412,-2.491982918,5.347120927
2005-12-08 05:10:00.000000,53712,18600.0,10783.959471,-5432.530871,2217.4188160000003,0,-2.167167645,-2.093338496,5.255105015
2005-12-08 05:15:00.000000,53712,18900.0,10021.238045,-5991.366586,3767.349547,0,-2.90638629,-1.620838518,5.060967567
2005-12-08 05:20:00.000000,53712,19200.0,9047.714941,-6398.817132,5244.119423,0,-3.56979625,-1.086235687,4.768096581
2005-12-08 05:25:00.000010,53712,19500.00001,7888.475477,-6638.263366,6618.863512,0,-4.142131356,-0.5032406030000001,4.381848777999999
2005-12-08 05:30:00.000000,53712,19800.0,6572.849134,-6697.450373,7864.609372999999,0,-4.610424664,0.112824995,3.909466626
2005-12-08 05:35:00.000000,53712,20100.0,5133.667635,-6568.912026,8956.824983999999,0,-4.9643456960000005,0.7454281150000001,3.359952689
2005-12-08 05:40:00.000000,53712,20400.0,3606.431794,-6250.268940000001,9873.922793,0,-5.196469694999999,1.377266761,2.743903239
2005-12-08 05:45:00.000000,53712,20700.0,2028.4089210000002,-5744.388921,10597.70814,0,-5.3024700739999995,1.9907421159999998,2.073304408
2005-12-08 05:50:00.000000,53712,21000.0,437.684846,-5059.4029740000005,11113.761438,0,-5.281227647,2.568447075,1.361295226
2005-12-08 05:55:00.000000,53712,21300.0,-1127.803841,-4208.574057,11411.744949,0,-5.134852925000001,3.093656893,0.621902829
2005-12-08 06:00:00.000000,53712,21600.0,-2631.231045,-3210.02013,11485.626665,0,-4.868620444,3.550807589,-0.13024434199999999
2005-12-08 06:05:00.000000,53712,21900.0,-4037.809675,-2086.297295,11333.815630000001,0,-4.49081666,3.925947964,-0.8802191420000001
2005-12-08 06:10:00.000010,53712,22200.00001,-5315.662014,-863.852987,10959.204911,0,-4.012505217,4.207151613,-1.613107631
2005-12-08 06:15:00.000000,53712,22500.0,-6436.608009,427.63680200000005,10369.120463,0,-3.4472157240000003,4.384876058,-2.3143233409999997
2005-12-08 06:20:00.000000,53712,22800.0,-7376.849747,1756.0286429999999,9575.176284,0,-2.810564511,4.452257362,-2.9699165389999997
2005-12-08 06:25:00.000000,53712,23100.0,-8117.533275999999,3087.5502340000003,8593.038471000002,0,-2.119818088,4.405330363,-3.56687094
2005-12-08 06:30:00.000000,53712,23400.0,-8645.17243,4387.692878,7442.103106,0,-1.393412022,4.243166803,-4.093380321
2005-12-08 06:35:00.000000,53712,23700.0,-8951.923412,5622.132412,6145.095075,0,-0.650439623,3.9679261969999997,-4.539097767
2005-12-08 06:40:00.000000,53712,24000.0,-9035.703401,6757.651984,4727.597076,0,0.08987391700000001,3.584817218,-4.895350794
2005-12-08 06:45:00.000000,53712,24300.0,-8900.151256,7763.039899,3217.519961,0,0.808695576,3.1019704860000004,-5.15531643
2005-12-08 06:50:00.000000,53712,24600.0,-8554.433343,8609.936494000001,1644.5271699999998,0,1.488090236,2.530226984,-5.314151526
2005-12-08 06:55:00.000010,53712,24900.00001,-8012.902381,9273.605781,39.427201999999994,0,2.111492281,1.882849569,-5.369075132
2005-12-08 07:00:00.000000,53712,25200.0,-7294.6217560000005,9733.61026,-1566.451242,0,2.6641287,1.1751678810000001,-5.319401594
2005-12-08 07:05:00.000000,53712,25500.0,-6422.771725,9974.370769,-3141.886693,0,3.133381457,0.424169265,-5.166524876
2005-12-08 07:10:00.000000,53712,25800.0,-5423.957268,9985.597294,-4656.380607,0,3.50907954,-0.351949954,-4.913856489
2005-12-08 07:15:00.000000,53712,26100.0,-4327.439709,9762.581098999999,-6080.747988,0,3.783714268,-1.1342576590000002,-4.56672134
2005-12-08 07:20:00.000000,53712,26400.0,-3164.315673,9306.343118,-7387.671174,0,3.9525749460000004,-1.903568671,-4.132217324
2005-12-08 07:25:00.000000,53712,26700.0,-1966.667269,8623.637823000001,-8552.206868000001,0,4.013805308999999,-2.6409233829999996,-3.619045194
2005-12-08 07:30:00.000000,53712,27000.0,-766.706861,7726.815609,-9552.238507,0,3.968383858,-3.328050451,-3.0373152169999997
2005-12-08 07:35:00.000000,53712,27300.0,404.061444,6633.550055,-10368.867874,0,3.820033089,-3.947803509,-2.3983365319999996
2005-12-08 07:40:00.000010,53712,27600.00001,1515.643195,5366.43911,-10986.74161,0,3.575063921,-4.484563599,-1.714394537
2005-12-08 07:45:00.000000,53712,27900.0,2540.2994959999996,3952.491563,-11394.309731000001,0,3.242162518,-4.924600647999999,-0.998520935
2005-12-08 07:50:00.000000,53712,28200.0,3453.221262,2422.511848,-11584.014537000001,0,2.8321272439999996,-5.256388943,-0.26426020699999997
